id_compte,numero_compte,rib,iban,type_compte,devise,date_ouverture,statut,solde_actuel,id_entreprise,id_agence,id_conseiller,id_compte_courant_parent,date_dernier_mouvement,classification
183,5503984369785168,0113655503984369785168,MA640113655503984369785168,COURANT,MAD,2008-01-14,ACTIF,215991.11,152,1,11,,2021-05-14,Inactif
184,5593477477131360,0116445593477477131360,MA640116445593477477131360,COURANT,MAD,2018-06-06,ACTIF,4905722.95,153,1,10,,2019-07-19,Inactif
185,9177945274879146,0116089177945274879146,MA640116089177945274879146,COURANT,MAD,2017-07-10,ACTIF,6505588.28,154,1,11,,2019-01-02,Inactif
186,2754169516203566,0116852754169516203566,MA640116852754169516203566,DAT,MAD,2017-09-15,ACTIF,3964136.19,154,1,11,185.0,2017-09-15,Actif
187,5735625926955438,0118415735625926955438,MA640118415735625926955438,COURANT,MAD,2015-06-10,ACTIF,63983.24,155,1,10,,2018-02-09,Inactif
188,8722205096898625,0113758722205096898625,MA640113758722205096898625,COURANT,MAD,2010-12-21,ACTIF,5694510.24,156,1,11,,2015-05-28,Inactif
189,8187711494776320,0114518187711494776320,MA640114518187711494776320,COURANT,MAD,2014-04-12,ACTIF,51046565.79,157,1,10,,2024-06-19,Inactif
190,9111555996694511,0119219111555996694511,MA640119219111555996694511,COURANT,MAD,2006-06-29,ACTIF,1336440.21,158,1,11,,2016-06-10,Inactif
191,7167176050628233,0114427167176050628233,MA640114427167176050628233,COURANT,MAD,2017-07-10,INACTIF,97385959.68,159,1,10,,2018-10-06,Inactif
192,4197386288225298,0115784197386288225298,MA640115784197386288225298,COURANT,MAD,2021-04-06,ACTIF,457796.45,160,1,11,,2023-07-28,Inactif
193,1940730333866225,0113431940730333866225,MA640113431940730333866225,COURANT,MAD,2011-10-03,INACTIF,351679.25,161,1,10,,2018-06-28,Inactif
194,4162631896672985,0115604162631896672985,MA640115604162631896672985,COURANT,MAD,2010-12-31,ACTIF,9681678.54,162,1,11,,2020-09-26,Inactif
195,9527609051032588,0112959527609051032588,MA640112959527609051032588,COURANT,MAD,2018-07-10,ACTIF,90066.29,163,1,10,,2020-09-26,Inactif
196,3211786291013993,0116073211786291013993,MA640116073211786291013993,COURANT,MAD,2010-06-27,ACTIF,7842976.91,164,1,11,,2018-12-05,Inactif
197,3990377179595566,0114143990377179595566,MA640114143990377179595566,COURANT,MAD,2016-09-16,INACTIF,9049635.43,165,1,10,,2024-04-17,Inactif
198,4038614446267057,0119254038614446267057,MA640119254038614446267057,COURANT,MAD,2009-10-07,ACTIF,61724950.39,166,1,11,,2021-09-28,Inactif
199,1678667394085288,0115281678667394085288,MA640115281678667394085288,COURANT,MAD,2010-07-24,ACTIF,67053.72,167,1,10,,2011-03-31,Inactif
200,7414027065727155,0113337414027065727155,MA640113337414027065727155,COURANT,MAD,2019-08-21,ACTIF,1434393.63,168,1,11,,2020-05-08,Inactif
201,2857855626896770,0118112857855626896770,MA640118112857855626896770,DAT,MAD,2020-04-02,ACTIF,504499.26,168,1,11,200.0,2020-04-02,Actif
202,3963846465377078,0111333963846465377078,MA640111333963846465377078,COURANT,MAD,2008-11-02,ACTIF,303831.32,169,1,10,,2022-04-14,Inactif
203,9449395917871521,0119509449395917871521,MA640119509449395917871521,COURANT,MAD,2006-09-07,ACTIF,46841.65,170,1,11,,2008-12-06,Inactif
204,7175556634742591,0118707175556634742591,MA640118707175556634742591,COURANT,MAD,2009-04-30,INACTIF,521016.97,171,1,10,,2013-06-01,Inactif
205,8671588411711039,0115318671588411711039,MA640115318671588411711039,COURANT,MAD,2021-12-07,ACTIF,133019.21,172,1,11,,2021-12-30,Inactif
206,5428636591982796,0113225428636591982796,MA640113225428636591982796,COURANT,MAD,2012-11-20,ACTIF,13461498.43,173,1,10,,2024-09-19,Faiblement actif
207,8720318682303626,0112618720318682303626,MA640112618720318682303626,COURANT,MAD,2016-08-21,ACTIF,140084.2,174,1,11,,2023-10-14,Inactif
208,6575921174598923,0115276575921174598923,MA640115276575921174598923,COURANT,MAD,2011-08-28,ACTIF,7640422.78,175,1,10,,2022-05-06,Inactif
209,3265739232302166,0119083265739232302166,MA640119083265739232302166,COURANT,MAD,2019-01-04,ACTIF,179691.29,176,1,11,,2023-11-05,Inactif
210,5354657211422409,0115125354657211422409,MA640115125354657211422409,COURANT,MAD,2013-02-28,ACTIF,154091.46,177,1,10,,2014-02-12,Inactif
211,1746279068025539,0117511746279068025539,MA640117511746279068025539,COURANT,MAD,2007-12-26,ACTIF,5671399.41,178,1,11,,2014-09-22,Inactif
212,7061408177543479,0112497061408177543479,MA640112497061408177543479,COURANT,MAD,2007-04-22,ACTIF,433009.31,179,1,10,,2018-04-08,Inactif
213,4813665133627166,0111534813665133627166,MA640111534813665133627166,COURANT,MAD,2005-11-20,ACTIF,165818.59,180,1,11,,2020-04-08,Inactif
214,6809855169441626,0118526809855169441626,MA640118526809855169441626,COURANT,MAD,2008-10-25,ACTIF,3688894.25,181,1,10,,2016-12-21,Inactif
215,9347977736367463,0113309347977736367463,MA640113309347977736367463,DAT,MAD,2009-09-12,ACTIF,1288927.95,181,1,10,214.0,2009-09-12,Actif
216,4720201452877828,0111194720201452877828,MA640111194720201452877828,COURANT,MAD,2011-10-08,ACTIF,2235672.82,182,1,11,,2016-07-09,Inactif
217,5654128833423339,0119105654128833423339,MA640119105654128833423339,DAT,MAD,2012-02-08,ACTIF,891519.69,182,1,11,216.0,2012-02-08,Actif
218,7129369336592292,0114427129369336592292,MA640114427129369336592292,COURANT,MAD,2021-01-19,INACTIF,259125.16,183,1,10,,2022-06-11,Inactif
219,4720974455685959,0113384720974455685959,MA640113384720974455685959,COURANT,MAD,2011-01-17,INACTIF,801446.03,184,1,11,,2016-08-14,Inactif
220,3426502340870449,0111513426502340870449,MA640111513426502340870449,DAT,MAD,2011-06-02,ACTIF,21312.43,184,1,11,219.0,2011-06-02,Actif
221,7384107944023937,0118767384107944023937,MA640118767384107944023937,COURANT,MAD,2013-02-19,ACTIF,2726506.99,185,1,10,,2013-08-15,Inactif
222,7155711831110104,0118317155711831110104,MA640118317155711831110104,DAT,MAD,2013-06-26,ACTIF,1562188.89,185,1,10,221.0,2013-06-26,Actif
223,6365503016468993,0111746365503016468993,MA640111746365503016468993,COURANT,MAD,2018-03-16,ACTIF,239662.01,186,1,11,,2019-08-12,Inactif
224,1380337075427611,0119381380337075427611,MA640119381380337075427611,DAT,MAD,2018-06-03,ACTIF,12594.29,186,1,11,223.0,2018-06-03,Actif
225,8171540676928515,0114328171540676928515,MA640114328171540676928515,COURANT,MAD,2016-09-28,INACTIF,7116147.57,187,1,10,,2017-05-07,Inactif
226,3038572230443052,0113793038572230443052,MA640113793038572230443052,COURANT,MAD,2007-05-24,ACTIF,137052.71,188,1,11,,2021-12-01,Inactif
227,8968926193302209,0111808968926193302209,MA640111808968926193302209,COURANT,MAD,2008-04-26,ACTIF,473420.14,189,1,10,,2011-10-28,Inactif
228,1477725475271974,0119201477725475271974,MA640119201477725475271974,COURANT,MAD,2018-04-27,ACTIF,48362.69,190,1,11,,2024-02-12,Inactif
229,1286172656881785,0114531286172656881785,MA640114531286172656881785,COURANT,MAD,2017-03-15,ACTIF,128485.77,191,1,10,,2019-09-15,Inactif
230,7314221024774041,0117317314221024774041,MA640117317314221024774041,COURANT,MAD,2020-04-26,INACTIF,480694.01,192,1,11,,2022-03-09,Inactif
231,6801463240952501,0115016801463240952501,MA640115016801463240952501,COURANT,MAD,2005-11-16,ACTIF,160459.19,193,1,10,,2009-10-08,Inactif
232,6779190926149695,0111176779190926149695,MA640111176779190926149695,COURANT,MAD,2012-09-21,INACTIF,70073.16,194,1,11,,2021-12-05,Inactif
233,6805926941869535,0114736805926941869535,MA640114736805926941869535,COURANT,MAD,2009-05-01,INACTIF,67463749.56,195,1,10,,2016-06-01,Inactif
234,1557480648810636,0114201557480648810636,MA640114201557480648810636,COURANT,MAD,2008-03-06,ACTIF,107681.11,196,1,11,,2011-08-18,Inactif
235,9752754766375057,0117839752754766375057,MA640117839752754766375057,COURANT,MAD,2015-01-03,INACTIF,331467.58,197,1,10,,2021-09-07,Inactif
236,1321836477804968,0115321321836477804968,MA640115321321836477804968,COURANT,MAD,2010-02-04,ACTIF,156505.61,198,1,11,,2011-01-14,Inactif
237,2289120716718289,0115272289120716718289,MA640115272289120716718289,COURANT,MAD,2016-12-15,ACTIF,291280.53,199,1,10,,2019-05-20,Inactif
238,7722115084795262,0116377722115084795262,MA640116377722115084795262,DAT,MAD,2017-10-03,ACTIF,20278.79,199,1,10,237.0,2017-10-03,Actif
239,6244412298106372,0113876244412298106372,MA640113876244412298106372,COURANT,MAD,2015-02-03,ACTIF,53590.78,200,1,11,,2016-05-17,Inactif
240,8189463457286830,0115848189463457286830,MA640115848189463457286830,COURANT,MAD,2013-05-31,ACTIF,263886.35,201,1,10,,2015-05-26,Inactif
241,9424987814722392,0114589424987814722392,MA640114589424987814722392,COURANT,MAD,2018-04-22,ACTIF,9332705.43,202,1,11,,2024-12-07,Actif
242,3151673261028711,0118763151673261028711,MA640118763151673261028711,COURANT,MAD,2021-06-30,ACTIF,99332837.28,203,1,10,,2024-03-06,Inactif
243,9567366384353367,0111019567366384353367,MA640111019567366384353367,COURANT,MAD,2010-03-06,INACTIF,6492815.9,204,1,11,,2012-09-10,Inactif
244,3071486794862329,0115583071486794862329,MA640115583071486794862329,DAT,MAD,2010-08-31,ACTIF,1464485.68,204,1,11,243.0,2010-08-31,Actif
245,7922481039967614,0115777922481039967614,MA640115777922481039967614,COURANT,MAD,2010-03-08,ACTIF,1376361.21,205,1,10,,2010-10-29,Inactif
246,6951812679850779,0117186951812679850779,MA640117186951812679850779,DAT,MAD,2010-10-28,ACTIF,635877.51,205,1,10,245.0,2010-10-28,Actif
247,2385666696106475,0114802385666696106475,MA640114802385666696106475,COURANT,MAD,2020-09-28,ACTIF,381316.35,206,1,11,,2022-03-04,Inactif
248,4492510462013157,0111814492510462013157,MA640111814492510462013157,COURANT,MAD,2016-01-03,ACTIF,276569.23,207,1,10,,2021-05-25,Inactif
249,7032286660006068,0115277032286660006068,MA640115277032286660006068,COURANT,MAD,2017-10-27,ACTIF,220216.85,208,1,11,,2018-08-03,Inactif
250,1609802357123077,0115411609802357123077,MA640115411609802357123077,COURANT,MAD,2016-05-03,ACTIF,34010748.41,209,1,10,,2023-11-02,Inactif
251,5075792543412670,0113125075792543412670,MA640113125075792543412670,DAT,MAD,2016-12-24,ACTIF,15640173.84,209,1,10,250.0,2016-12-24,Actif
252,6890756338119831,0117716890756338119831,MA640117716890756338119831,COURANT,MAD,2006-04-09,ACTIF,282584.57,210,1,11,,2019-06-21,Inactif
253,5690774981035534,0112375690774981035534,MA640112375690774981035534,DAT,MAD,2006-05-25,ACTIF,180848.95,210,1,11,252.0,2006-05-25,Actif
254,3871294042242644,0118763871294042242644,MA640118763871294042242644,COURANT,MAD,2008-01-01,ACTIF,418272.76,211,1,10,,2018-07-14,Inactif
255,7645509784787394,0114877645509784787394,MA640114877645509784787394,COURANT,MAD,2018-03-17,ACTIF,124767.33,212,1,11,,2023-08-08,Inactif
256,3062912211693188,0117893062912211693188,MA640117893062912211693188,COURANT,MAD,2006-05-16,ACTIF,276197.7,213,1,10,,2008-09-09,Inactif
257,4893285355233421,0114834893285355233421,MA640114834893285355233421,DAT,MAD,2006-08-24,ACTIF,144428.69,213,1,10,256.0,2006-08-24,Actif
258,8916886114207820,0114028916886114207820,MA640114028916886114207820,COURANT,MAD,2005-07-31,ACTIF,164018.7,214,1,11,,2016-12-15,Inactif
259,3802209186239493,0119633802209186239493,MA640119633802209186239493,COURANT,MAD,2006-08-05,ACTIF,334574.95,215,1,10,,2017-09-19,Inactif
260,2307236662576813,0114862307236662576813,MA640114862307236662576813,COURANT,MAD,2014-02-25,ACTIF,262612.05,216,1,11,,2016-07-22,Inactif
261,1369059014014272,0111601369059014014272,MA640111601369059014014272,COURANT,MAD,2019-01-30,ACTIF,865511.71,217,1,10,,2019-12-21,Inactif
262,9300847340336616,0114149300847340336616,MA640114149300847340336616,DAT,MAD,2020-01-09,ACTIF,137829.77,217,1,10,261.0,2020-01-09,Actif
263,2427494068744804,0113842427494068744804,MA640113842427494068744804,COURANT,MAD,2012-09-24,ACTIF,9860566.52,218,1,11,,2021-12-27,Inactif
264,5821453723391720,0112995821453723391720,MA640112995821453723391720,COURANT,MAD,2006-10-11,ACTIF,273990.92,219,1,10,,2018-06-25,Inactif
265,3083097970712265,0114443083097970712265,MA640114443083097970712265,DAT,MAD,2007-01-23,ACTIF,104533.52,219,1,10,264.0,2007-01-23,Actif
266,3227122927098634,0111043227122927098634,MA640111043227122927098634,COURANT,MAD,2007-11-15,ACTIF,78020920.84,220,1,11,,2013-06-22,Inactif
267,2370155334756755,0115622370155334756755,MA640115622370155334756755,COURANT,MAD,2013-09-29,ACTIF,9122467.27,221,1,10,,2021-10-21,Inactif
268,1583577245217996,0118541583577245217996,MA640118541583577245217996,DAT,MAD,2014-08-13,ACTIF,3087924.22,221,1,10,267.0,2014-08-13,Actif
269,7802704411606904,0112697802704411606904,MA640112697802704411606904,COURANT,MAD,2008-03-10,ACTIF,1112660.93,222,1,11,,2015-09-29,Inactif
270,3411796239193682,0119703411796239193682,MA640119703411796239193682,COURANT,MAD,2013-07-08,ACTIF,530100.74,223,1,10,,2016-05-14,Inactif
271,8834331984742338,0111348834331984742338,MA640111348834331984742338,COURANT,MAD,2005-07-16,ACTIF,386805.44,224,1,11,,2014-02-05,Inactif
272,8404192247829025,0114308404192247829025,MA640114308404192247829025,COURANT,MAD,2015-06-12,ACTIF,3331211.79,225,1,10,,2018-11-03,Inactif
273,3002196543696985,0116683002196543696985,MA640116683002196543696985,COURANT,MAD,2021-07-27,ACTIF,84234.99,226,1,11,,2024-07-30,Faiblement actif
274,7194006741501634,0119897194006741501634,MA640119897194006741501634,COURANT,MAD,2011-05-19,ACTIF,199478.7,227,1,10,,2021-09-27,Inactif
275,1423673930468147,0116451423673930468147,MA640116451423673930468147,COURANT,MAD,2020-10-21,ACTIF,5873281.7,228,1,11,,2022-12-08,Inactif
276,2631036491105461,0113692631036491105461,MA640113692631036491105461,DAT,MAD,2021-01-21,ACTIF,545184.67,228,1,11,275.0,2021-01-21,Actif
277,6143690121444715,0111066143690121444715,MA640111066143690121444715,COURANT,MAD,2012-11-20,INACTIF,7646111.33,229,1,10,,2013-06-08,Inactif
278,2666184323681577,0119532666184323681577,MA640119532666184323681577,COURANT,MAD,2012-06-07,INACTIF,395038.29,230,1,11,,2015-03-29,Inactif
279,5077182975256927,0112465077182975256927,MA640112465077182975256927,COURANT,MAD,2017-10-23,ACTIF,192290.72,231,1,10,,2022-05-26,Inactif
280,4770225522513974,0111804770225522513974,MA640111804770225522513974,COURANT,MAD,2015-05-17,ACTIF,4440156.27,232,1,11,,2017-08-05,Inactif
281,8547907895025332,0119788547907895025332,MA640119788547907895025332,DAT,MAD,2015-08-11,ACTIF,857362.52,232,1,11,280.0,2015-08-11,Actif
282,4106548131014788,0111874106548131014788,MA640111874106548131014788,COURANT,MAD,2020-06-07,ACTIF,110451.92,233,1,10,,2022-03-13,Inactif
283,1029882951569610,0117841029882951569610,MA640117841029882951569610,DAT,MAD,2021-05-03,ACTIF,11441.53,233,1,10,282.0,2021-05-03,Actif
284,4689517516411095,0116864689517516411095,MA640116864689517516411095,COURANT,MAD,2016-09-10,ACTIF,2142408.74,234,1,11,,2021-01-09,Inactif
285,8067463738545444,0115698067463738545444,MA640115698067463738545444,DAT,MAD,2017-06-24,ACTIF,1044600.67,234,1,11,284.0,2017-06-24,Actif
286,6230807046475851,0114626230807046475851,MA640114626230807046475851,COURANT,MAD,2016-05-19,INACTIF,30660.08,235,1,10,,2019-11-29,Inactif
287,5403982398770579,0115685403982398770579,MA640115685403982398770579,DAT,MAD,2016-09-04,ACTIF,13640.92,235,1,10,286.0,2016-09-04,Actif
288,7106825345933985,0111557106825345933985,MA640111557106825345933985,COURANT,MAD,2011-09-29,INACTIF,488474.76,236,1,11,,2012-05-09,Inactif
289,8793009492334102,0117428793009492334102,MA640117428793009492334102,COURANT,MAD,2019-03-30,INACTIF,468992.75,237,1,10,,2024-04-14,Inactif
290,4877960121940221,0117294877960121940221,MA640117294877960121940221,COURANT,MAD,2010-11-17,ACTIF,106126.24,238,1,11,,2015-01-17,Inactif
291,1057807561715208,0111721057807561715208,MA640111721057807561715208,DAT,MAD,2011-05-19,ACTIF,45071.5,238,1,11,290.0,2011-05-19,Actif
292,4137242718773494,0114594137242718773494,MA640114594137242718773494,COURANT,MAD,2016-01-25,ACTIF,132942.47,239,1,10,,2023-12-12,Inactif
293,4240497621756011,0115064240497621756011,MA640115064240497621756011,DAT,MAD,2016-10-31,ACTIF,3319.74,239,1,10,292.0,2016-10-31,Actif
294,6449862396437170,0117176449862396437170,MA640117176449862396437170,COURANT,MAD,2014-03-20,ACTIF,208420.02,240,1,11,,2017-12-10,Inactif
295,4031433663172340,0114294031433663172340,MA640114294031433663172340,DAT,MAD,2014-07-12,ACTIF,135875.31,240,1,11,294.0,2014-07-12,Actif
296,4770160169164829,0111624770160169164829,MA640111624770160169164829,COURANT,MAD,2010-07-01,ACTIF,101411.12,241,1,10,,2017-01-05,Inactif
297,9530578395382564,0118939530578395382564,MA640118939530578395382564,COURANT,MAD,2013-10-02,ACTIF,301726.32,242,1,11,,2019-11-05,Inactif
298,2429736613402843,0115152429736613402843,MA640115152429736613402843,COURANT,MAD,2020-12-12,ACTIF,236312.06,243,1,10,,2021-03-31,Inactif
299,3978607297757204,0115973978607297757204,MA640115973978607297757204,COURANT,MAD,2008-10-08,INACTIF,236924.98,244,1,11,,2019-07-19,Inactif
300,6961296680840807,0111376961296680840807,MA640111376961296680840807,COURANT,MAD,2014-03-28,INACTIF,5995631.46,245,1,10,,2015-05-24,Inactif
301,1698882714900781,0115331698882714900781,MA640115331698882714900781,COURANT,MAD,2007-09-27,ACTIF,44792625.01,246,1,11,,2013-12-21,Inactif
302,5787175054853899,0119295787175054853899,MA640119295787175054853899,COURANT,MAD,2016-11-13,ACTIF,1018973.01,247,1,10,,2023-07-04,Inactif
303,9906579785785319,0114109906579785785319,MA640114109906579785785319,COURANT,MAD,2013-12-19,ACTIF,2400384.94,248,1,11,,2022-02-26,Inactif
304,2461603974430538,0116812461603974430538,MA640116812461603974430538,COURANT,MAD,2010-02-12,ACTIF,174509.37,249,1,10,,2010-09-17,Inactif
305,1743582751757376,0118751743582751757376,MA640118751743582751757376,COURANT,MAD,2005-12-25,ACTIF,183295.58,250,1,11,,2019-10-29,Inactif
306,6179687924987846,0113196179687924987846,MA640113196179687924987846,COURANT,MAD,2021-12-30,ACTIF,21151862.44,251,1,10,,2024-09-03,Faiblement actif
307,5072683667387731,0116815072683667387731,MA640116815072683667387731,COURANT,MAD,2016-12-22,ACTIF,3190500.44,252,1,11,,2024-10-05,Actif
308,7647937330432836,0116187647937330432836,MA640116187647937330432836,DAT,MAD,2017-06-09,ACTIF,1427483.54,252,1,11,307.0,2017-06-09,Actif
309,5684144780605522,0119425684144780605522,MA640119425684144780605522,COURANT,MAD,2007-08-28,INACTIF,6966549.6,253,1,10,,2016-02-03,Inactif
310,9344774230593541,0119559344774230593541,MA640119559344774230593541,DAT,MAD,2008-01-29,ACTIF,2331485.51,253,1,10,309.0,2008-01-29,Actif
311,7083217599091235,0116667083217599091235,MA640116667083217599091235,COURANT,MAD,2019-03-12,ACTIF,433549.59,254,1,11,,2020-03-24,Inactif
312,7463993591732965,0112277463993591732965,MA640112277463993591732965,COURANT,MAD,2007-11-14,ACTIF,66246535.51,255,1,10,,2016-08-17,Inactif
313,5883344585056573,0114745883344585056573,MA640114745883344585056573,DAT,MAD,2007-12-17,ACTIF,26366923.02,255,1,10,312.0,2007-12-17,Actif
314,5287316972076710,0119445287316972076710,MA640119445287316972076710,COURANT,MAD,2020-12-29,INACTIF,322336.53,256,1,11,,2024-05-26,Inactif
315,8884592784798496,0119308884592784798496,MA640119308884592784798496,COURANT,MAD,2006-04-07,INACTIF,61244.97,257,1,10,,2019-12-31,Inactif
316,5056860463773543,0115025056860463773543,MA640115025056860463773543,DAT,MAD,2006-09-18,ACTIF,25725.15,257,1,10,315.0,2006-09-18,Actif
317,7011080812090511,0117107011080812090511,MA640117107011080812090511,COURANT,MAD,2008-07-24,ACTIF,108269.83,258,1,11,,2010-11-03,Inactif
318,4097429790436654,0111054097429790436654,MA640111054097429790436654,COURANT,MAD,2018-10-31,ACTIF,316054.09,259,1,10,,2021-06-29,Inactif
319,6303207163355943,0116536303207163355943,MA640116536303207163355943,COURANT,MAD,2012-06-05,ACTIF,6986541.07,260,1,11,,2015-10-24,Inactif
320,9336772733304838,0111249336772733304838,MA640111249336772733304838,COURANT,MAD,2011-04-30,ACTIF,417706.74,261,1,10,,2020-01-23,Inactif
321,2490970199553066,0119382490970199553066,MA640119382490970199553066,COURANT,MAD,2016-10-11,ACTIF,67014108.77,262,1,11,,2017-05-25,Inactif
322,4461784243873665,0116754461784243873665,MA640116754461784243873665,COURANT,MAD,2009-01-28,ACTIF,3162725.74,263,1,10,,2023-01-22,Inactif
323,4100269510162044,0119754100269510162044,MA640119754100269510162044,DAT,MAD,2009-04-12,ACTIF,234994.55,263,1,10,322.0,2009-04-12,Actif
324,9793255135933188,0112439793255135933188,MA640112439793255135933188,COURANT,MAD,2019-03-08,ACTIF,13881918.25,264,1,11,,2022-07-30,Inactif
